work_id,lifecycle_stage,iforest_score_samples_raw,iforest_unusualness_score,within_stage_anomaly_percentile_0_100,within_stage_rank,stage_population,peer_outlier_count,max_abs_peer_deviation,top_peer_deviation_metric,metric,observed_value,peer_median,peer_mad,peer_iqr,peer_p10,peer_p90,robust_deviation,absolute_robust_deviation,deviation_method,peer_group_level,peer_group_size,statistical_peer_outlier,direction,evidence_interpretation
W-000001,COMPLETION,-0.5521459703440296,0.5521459703440296,96.99170124481327,59,1929,0,2.446030475510447,physical_progress_velocity_pct_per_30d,physical_progress_velocity_pct_per_30d,10.533039647577093,5.152979577749344,1.483567172784932,2.9374599263465533,3.0122185681760687,10.375719572368421,2.446030475510447,2.446030475510447,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,36,False,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000002,COMPLETION,-0.4173309180554739,0.4173309180554739,25.985477178423235,1428,1929,0,1.473523076923082,latest_financial_progress_pct_as_of,latest_financial_progress_pct_as_of,94.8,101.9,3.249999999999993,7.625,94.41000000000001,107.67,-1.473523076923082,1.473523076923082,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,52,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000003,COMPLETION,-0.39981741748091987,0.39981741748091987,6.172199170124482,1810,1929,0,1.4514071279777803,financial_overrun_pct_as_of,financial_overrun_pct_as_of,3.8083538083538087,1.208300499080641,1.208300499080641,4.809269162210338,0.0,5.3529681229882184,1.4514071279777803,1.4514071279777803,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,35,False,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000004,COMPLETION,-0.40780022845240665,0.40780022845240665,13.692946058091286,1665,1929,0,0.8466803463855421,released_payment_total_inr_as_of,released_payment_total_inr_as_of,2646000.0,1812500.0,664000.0,1371500.0,762300.0,2897800.0,0.8466803463855421,0.8466803463855421,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,44,False,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000005,EXECUTION,-0.4410270347608299,0.4410270347608299,52.375,382,801,3,6.074031413612565,overdue_days_as_of,overdue_days_as_of,430.0,0.0,0.0,95.5,0.0,612.8000000000002,6.074031413612565,6.074031413612565,STANDARDIZED_IQR_FALLBACK,LEVEL_3_LIFECYCLE_SECTOR_SUB_SECTOR,27,True,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000006,COMPLETION,-0.43117453929753513,0.43117453929753513,47.095435684647306,1021,1929,0,1.3357344954355408,largest_payment_share_as_of,largest_payment_share_as_of,0.1566951566951566,0.2856915683582257,0.06513875322084088,0.2716512273855517,0.21939139391505466,0.7355322338830601,-1.3357344954355408,1.3357344954355408,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,38,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000007,COMPLETION,-0.4130325478951053,0.4130325478951053,20.59128630705394,1532,1929,0,2.6337810846892857,largest_payment_share_as_of,largest_payment_share_as_of,0.5400447427293065,0.2856915683582257,0.06513875322084088,0.2716512273855517,0.21939139391505466,0.7355322338830601,2.6337810846892857,2.6337810846892857,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,38,False,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000008,EXECUTION,-0.4108853113664631,0.4108853113664631,19.0,649,801,0,1.7717844202898552,recommended_amount_inr,recommended_amount_inr,838000.0,1925500.0,414000.0,834250.0,719000.0,2542200.0,-1.7717844202898552,1.7717844202898552,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,20,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000009,COMPLETION,-0.5444970438530241,0.5444970438530241,96.57676348547717,67,1929,1,5.080985579622902,physical_progress_velocity_pct_per_30d,physical_progress_velocity_pct_per_30d,9.939622641509434,3.598302687411598,0.8418091809180916,2.909153270709275,2.693473767611698,8.684404132023182,5.080985579622902,5.080985579622902,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,43,True,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000010,COMPLETION,-0.4236539801708293,0.4236539801708293,36.20331950207469,1231,1929,0,1.2798240216103267,expenditure_to_sanction_pct_as_of,expenditure_to_sanction_pct_as_of,95.50218340611356,102.54237288135592,3.7103599564228205,8.36210236872013,94.11642455126255,106.76231146853966,-1.2798240216103267,1.2798240216103267,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,39,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000011,COMPLETION,-0.4140354076516981,0.4140354076516981,21.939834024896264,1506,1929,0,1.9805604840070212,expenditure_to_sanction_pct_as_of,expenditure_to_sanction_pct_as_of,93.99684044233808,102.21652065081352,2.7992956263571642,6.1146378454403845,96.78747180375663,106.28058633565482,-1.9805604840070212,1.9805604840070212,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,42,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000012,EXECUTION,-0.4054781456650657,0.4054781456650657,12.375,702,801,0,1.8885999999999996,financial_minus_physical_gap_pct_as_of,financial_minus_physical_gap_pct_as_of,-9.099999999999994,-0.6999999999999957,3.0,6.700000000000003,-9.239999999999995,5.100000000000005,-1.8885999999999996,1.8885999999999996,MODIFIED_Z_MAD,LEVEL_3_LIFECYCLE_SECTOR_SUB_SECTOR,29,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000013,EXECUTION,-0.4290704826960945,0.4290704826960945,41.25,471,801,2,148.38999999999993,max_physical_progress_drop_pct_as_of,max_physical_progress_drop_pct_as_of,5.5,0.0,0.0,0.050000000000000024,0.0,5.51,148.38999999999993,148.38999999999993,STANDARDIZED_IQR_FALLBACK,LEVEL_2_LIFECYCLE_STATE_SECTOR,20,True,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000014,COMPLETION,-0.38885052270562104,0.38885052270562104,0.7780082987551867,1914,1929,0,0.8791046367724487,estimate_to_recommended_ratio,estimate_to_recommended_ratio,0.9723557692307692,1.017429193899782,0.034582942311471965,0.0720653867478207,0.9572876563218599,1.059601190182637,-0.8791046367724487,0.8791046367724487,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,47,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000015,EXECUTION,-0.4364158188038665,0.4364158188038665,47.5,421,801,2,9.583295999999999,overdue_days_as_of,overdue_days_as_of,444.0,0.0,0.0,62.5,0.0,686.6,9.583295999999999,9.583295999999999,STANDARDIZED_IQR_FALLBACK,LEVEL_3_LIFECYCLE_SECTOR_SUB_SECTOR,35,True,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000016,EXECUTION,-0.40273857689053516,0.40273857689053516,8.25,735,801,0,1.6592700000000016,financial_minus_physical_gap_pct_as_of,financial_minus_physical_gap_pct_as_of,-7.900000000000006,-1.75,2.5,4.524999999999999,-5.849999999999998,3.5500000000000007,-1.6592700000000016,1.6592700000000016,MODIFIED_Z_MAD,LEVEL_3_LIFECYCLE_SECTOR_SUB_SECTOR,26,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000017,EXECUTION,-0.4400062505700509,0.4400062505700509,51.25,391,801,0,2.770638461538462,expected_minus_physical_gap_pct_as_of,expected_minus_physical_gap_pct_as_of,-7.299999999999997,6.050000000000001,3.249999999999999,6.299999999999999,-5.540000000000002,11.629999999999999,-2.770638461538462,2.770638461538462,MODIFIED_Z_MAD,LEVEL_3_LIFECYCLE_SECTOR_SUB_SECTOR,22,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000018,COMPLETION,-0.4310611286871964,0.4310611286871964,46.939834024896264,1024,1929,1,7.032450331054264,financial_overrun_pct_as_of,financial_overrun_pct_as_of,7.156862745098039,0.6263572118945109,0.6263572118945109,5.007022468438849,0.0,7.151809417353639,7.032450331054264,7.032450331054264,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,38,True,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000019,COMPLETION,-0.46234744024480057,0.46234744024480057,77.02282157676349,444,1929,1,6.507025220004866,largest_payment_share_as_of,largest_payment_share_as_of,1.0,0.31132725441504683,0.07138588697474013,0.19060788195366873,0.2313981388183286,1.0,6.507025220004866,6.507025220004866,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,36,True,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000020,COMPLETION,-0.39834090105484654,0.39834090105484654,4.875518672199171,1835,1929,0,2.885651225038695,expenditure_to_sanction_pct_as_of,expenditure_to_sanction_pct_as_of,95.36560247167868,103.176373997875,1.8257110730174162,3.7830031486198976,95.21629697274555,105.32956203687912,-2.885651225038695,2.885651225038695,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,46,False,BELOW_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
W-000021,COMPLETION,-0.47373390064302806,0.47373390064302806,83.45435684647303,320,1929,0,1.2479631546584922,schedule_elapsed_ratio_as_of,schedule_elapsed_ratio_as_of,4.070422535211268,2.2027579116753087,1.0094366839858626,2.165991435274823,1.1231795250713412,4.742282933752344,1.2479631546584922,1.2479631546584922,MODIFIED_Z_MAD,LEVEL_2_LIFECYCLE_STATE_SECTOR,34,False,ABOVE_PEERS,Statistical peer evidence accompanying the anomaly score; not an Isolation Forest feature contribution.
